# UID MID Rating
1728 259 0
1728 262 1
1728 263 0
1728 264 1
1728 265 0
1728 266 1
1728 267 0
1728 268 0
1728 269 2
1728 270 4
1728 271 5
1728 272 0
1728 273 5
1728 276 3
1728 277 3
1728 278 1
1728 279 3
1728 280 3
1728 281 2
1728 283 1
1728 285 3
1728 286 0
1728 287 2
1728 289 0
1728 290 2
1728 292 0
1728 293 2
1728 294 2
1728 296 2
1728 297 4
1728 298 4
1728 299 2
1728 300 5
1728 301 2
1728 302 2
1728 303 5
1728 304 5
1728 305 4
1728 306 0
1728 307 5
1728 309 1
1728 310 0
1728 312 1
1728 313 2
1728 314 0
1728 315 2
1728 316 5
1728 317 3
1728 318 5
1728 319 4
1728 320 3
1728 321 3
1728 322 2
1728 323 1
1728 325 3
1728 326 1
1728 328 2
1728 329 5
1728 330 2
1728 331 1
1728 332 5
1728 334 3
1728 335 3
1728 336 5
1728 337 4
1728 338 5
1728 339 1
1728 340 0
1728 341 3
1728 342 0
1728 343 5
1728 344 1
1728 345 4
1728 346 5
1728 347 3
1728 348 2
1728 349 2
1728 352 1
1728 353 4
1728 354 1
1728 355 3
1728 356 5
1728 357 0
1728 358 5
1728 359 1
1728 360 2
1728 361 4
1728 362 2
1728 363 3
1728 364 4
1728 365 0
1728 366 2
1728 368 5
1728 369 2
1728 371 1
1728 372 3
1728 373 3
1728 374 5
1728 375 1
1728 376 4
1728 377 1
1728 378 4
1728 379 1
1728 380 4
1728 381 3
1728 382 4
1728 383 2
1728 384 2
1728 385 3
1728 386 5
1728 387 5
1728 389 0
1728 390 0
1728 391 3
1728 392 3
1728 393 3
1728 395 5
1728 396 3
1728 397 0
1728 398 0
1728 399 2
1728 400 5
1728 402 5
1728 403 5
1728 404 3
1728 407 1
1728 409 1
1728 410 1
1728 411 5
1728 412 0
1728 413 2
1728 414 1
1728 415 0
1728 416 2
1728 417 4
1728 418 1
1728 420 3
1728 421 4
1728 422 5
1728 423 2
1728 424 3
1728 425 0
1728 426 0
1728 427 4
1728 428 1
1728 429 2
1728 430 5
1728 432 3
1728 434 0
1728 435 5
1728 436 2
1728 437 0
1728 438 2
1728 439 5
1728 440 3
1728 441 1
1728 442 2
1728 443 4
1728 444 3
1728 445 3
1728 446 4
1728 447 1
1728 449 2
1728 450 2
1728 451 4
1728 452 1
1728 453 4
1728 454 3
1728 455 2
1728 456 1
1728 457 5
1728 458 2
1728 459 2
1728 460 3
1728 461 3
1728 463 5
1728 464 1
1728 465 5
1728 468 5
1728 470 3
1728 472 1
1728 473 4
1728 474 0
1728 475 0
1728 476 0
1728 477 0
1728 478 3
1728 479 5
1728 480 5
1728 481 2
1728 482 3
1728 483 5
1728 484 4
1728 485 5
1728 486 0
1728 487 3
1728 488 3
1728 489 4
1728 490 5
1728 491 5
1728 492 1
1728 493 5
1728 494 5
1728 495 5
1728 496 1
1728 497 1
1728 498 5
1728 501 0
1728 502 5
1728 503 5
1728 504 0
1728 505 0
1728 506 1
1728 507 1
1728 509 0
1728 510 2
1728 511 0
1728 512 3
1728 513 2
1728 514 0
1728 515 0
1728 516 1
1728 517 0
1728 519 5
1728 520 5
1728 521 3
1728 523 4
1728 524 0
1728 525 4
1728 526 3
1728 527 4
1728 528 1
1728 529 2
1728 530 5
1728 532 0
1728 534 5
1728 536 5
1728 539 3
1728 540 2
1728 541 5
1728 543 0
1728 544 2
1728 545 3
1728 547 3
1728 548 5
1728 549 4
1728 552 1
1728 553 5
1728 554 3
1728 555 5
1728 557 1
1728 558 0
1728 560 5
1728 562 0
1728 564 4
1728 565 2
1728 566 2
1728 567 3
1728 568 1
1728 569 5
1728 570 4
1728 572 1
1728 574 5
1728 575 0
1728 576 1
1728 577 5
1728 578 5
1728 581 5
1728 582 2
1728 583 2
1728 584 5
1728 585 4
1728 586 2
1728 587 3
1728 589 3
1728 590 0
1728 591 0
1728 592 1
1728 593 1
1728 594 0
1728 595 5
1728 596 4
1728 597 5
1728 598 0
1728 599 5
1728 600 2
1728 602 0
1728 603 4
1728 605 0
1728 606 0
1728 608 5
1728 609 1
1728 610 2
1728 612 2
1728 613 3
1728 615 4
1728 616 3
1728 618 4
1728 619 2
1728 620 2
1728 621 0
1728 623 1
1728 624 4
1728 625 5
1728 629 4
1728 633 0
1728 634 5
1728 635 5
1728 636 3
1728 637 1
1728 638 3
1728 639 0
1728 640 3
1728 642 2
1728 643 2
1728 644 5
1728 647 5
1728 649 2
1728 650 3
1728 651 2
1728 653 1
1728 654 0
1728 655 2
1728 656 2
1728 658 2
1728 659 3
1728 660 1
1728 661 0
1728 666 5
1728 667 3
1728 668 1
1728 669 4
1728 670 0
1728 671 3
1728 673 3
1728 674 5
1728 675 4
1728 676 2
1728 678 0
1728 679 2
1728 680 4
1728 681 5
1728 682 5
1728 683 0
1728 684 1
1728 685 1
1728 686 0
1728 687 3
1728 688 1
1728 690 4
1728 691 4
1728 692 4
1728 694 0
1728 695 4
1728 696 5
1728 697 1
1728 698 5
1728 699 0
1728 701 2
1728 702 3
1728 704 4
1728 705 3
1728 706 5
1728 707 4
1728 708 3
1728 709 0
1728 710 5
1728 713 4
1728 714 3
1728 716 3
1728 717 5
1728 719 0
1728 720 4
1728 721 4
1728 722 1
1728 726 1
1728 727 2
1728 728 3
1728 729 2
1728 732 0
1728 733 4
1728 734 0
1728 735 2
1728 736 1
1728 737 3
1728 738 5
1728 739 5
1728 740 2
1728 741 4
1728 742 5
1728 743 4
1728 744 2
1728 745 3
1728 746 3
1728 747 4
1728 750 2
1728 751 1
1728 753 3
1728 754 4
1728 755 3
1728 758 0
1728 759 1
1728 760 1
1728 761 1
1728 762 4
1728 763 2
1728 764 0
1728 765 0
1728 766 4
1728 767 2
1728 770 0
1728 771 0
1728 772 1
1728 773 2
1728 776 5
1728 777 3
1728 778 4
1728 779 2
1728 780 0
1728 781 4
1728 783 4
1728 784 5
1728 785 5
1728 787 3
1728 788 0
1728 789 3
1728 790 3
1728 791 3
1728 792 2
1728 794 1
1728 795 1
1728 796 3
1728 797 2
1728 798 1
1728 799 4
1728 801 2
1728 802 4
1728 803 1
1728 804 0
1728 805 5
1728 807 0
1728 809 2
1728 810 0
1728 811 4
1728 813 5
1728 814 2
1728 815 3
1728 817 1
1728 819 0
1728 820 1
1728 821 0
1728 823 0
1728 824 1
1728 825 2
1728 826 2
1728 827 2
1728 829 1
1728 830 5
1728 831 0
1728 832 3
1728 834 0
1728 835 1
1728 836 5
1728 839 4
1728 841 3
1728 842 2
1728 844 5
1728 845 3
1728 846 2
1728 847 0
1728 848 2
1728 849 4
1728 851 0
1728 853 4
1728 854 4
1728 855 0
1728 856 3
1728 857 4
1728 858 3
1728 859 5
1728 860 1
1728 862 4
