# UID MID Rating
926 1037 2
926 1038 2
926 1039 2
926 1040 4
926 1041 3
926 1042 4
926 1043 0
926 1047 4
926 1049 5
926 1050 1
926 1051 4
926 1052 0
926 1053 1
926 1055 4
926 1056 4
926 1057 3
926 1058 2
926 1059 2
926 1061 0
926 1062 1
926 1063 5
926 1067 3
926 1068 5
926 1069 5
926 1070 0
926 1071 1
926 1073 4
926 1074 5
926 1075 2
926 1077 5
926 1078 0
926 1080 0
926 1081 3
926 1084 0
926 1085 0
926 1086 4
926 1087 2
926 1089 3
926 1090 5
926 1091 2
926 1093 2
926 1094 0
926 1095 2
926 1096 2
926 1097 0
926 1098 2
926 1099 4
926 1100 2
926 1101 1
926 1102 5
926 1103 0
926 1104 3
926 1106 4
926 1107 4
926 1108 4
926 1109 2
926 1110 1
926 1111 5
926 1112 0
926 1113 1
926 1115 3
926 1116 0
926 1117 5
926 1119 3
926 1121 0
926 1122 3
926 1123 2
926 1126 0
926 1128 3
926 1129 3
926 1130 2
926 1132 5
926 1133 0
926 1134 4
926 1135 3
926 1136 4
926 1137 5
926 1138 0
926 1139 3
926 1140 3
926 1141 4
926 1144 2
926 1145 5
926 1146 4
926 1147 0
926 1150 4
926 1151 2
926 1152 5
926 1153 0
926 1155 4
926 1156 4
926 1157 2
926 1158 3
926 1159 3
926 1160 5
926 1161 5
926 1163 1
926 1164 0
926 1165 3
926 1167 2
926 1168 5
926 1169 5
926 1170 1
926 1171 0
926 1172 5
926 1173 0
926 1175 4
926 1176 1
926 1178 1
926 1180 3
926 1182 5
926 1183 0
926 1184 5
926 1186 5
926 1187 1
926 1189 0
926 1190 0
926 1191 5
926 1192 2
926 1193 4
926 1194 0
926 1195 4
926 1198 0
926 1199 3
926 1201 5
926 1202 2
926 1203 4
926 1204 3
926 1205 1
926 1206 2
926 1207 1
926 1208 4
926 1209 2
926 1211 1
926 1213 4
926 1214 5
926 1215 3
926 1216 1
926 1217 1
926 1218 2
926 1220 2
926 1223 4
926 1225 3
926 1226 0
926 1228 2
926 1229 1
926 1231 1
926 1232 4
926 1233 3
926 1235 3
926 1236 0
926 1237 4
926 1238 0
926 1239 2
926 1241 5
926 1242 4
926 1243 2
926 1245 5
926 1246 1
926 1250 5
926 1252 3
926 1254 4
926 1255 3
926 1256 0
926 1257 4
926 1258 3
926 1259 4
926 1260 2
926 1261 2
926 1262 0
926 1264 0
926 1265 4
926 1266 4
926 1267 4
926 1268 4
926 1269 0
926 1270 5
926 1271 0
926 1272 1
926 1273 0
926 1275 4
926 1276 3
926 1277 1
926 1278 5
926 1279 2
926 1280 4
926 1281 2
926 1282 2
926 1284 5
926 1285 0
926 1286 3
926 1287 5
926 1288 4
926 1291 5
926 1293 4
926 1294 1
926 1296 5
926 1297 2
926 1298 3
926 1300 2
926 1301 0
926 1302 0
926 1303 5
926 1304 2
926 1305 3
926 1306 1
926 1307 2
926 1309 2
926 1310 4
926 1311 0
926 1312 3
926 1313 4
926 1314 3
926 1318 0
926 1319 0
926 1320 4
926 1321 5
926 1322 3
926 1323 4
926 1324 3
926 1326 2
926 1327 0
926 1328 4
926 1329 0
926 1331 1
926 1332 3
926 1333 1
926 1334 5
926 1336 0
926 1337 3
926 1338 5
926 1339 5
926 1340 2
926 1341 2
926 1345 2
926 1346 2
926 1347 5
926 1348 2
926 1350 2
926 1351 3
926 1352 1
926 1353 5
926 1354 0
926 1355 3
926 1356 4
926 1359 3
926 1360 1
926 1361 5
926 1362 3
926 1363 0
926 1364 0
926 1365 3
926 1366 5
926 1367 5
926 1368 3
926 1370 4
926 1371 0
926 1372 5
926 1373 2
926 1374 4
926 1376 1
926 1377 4
926 1378 5
926 1379 0
926 1381 1
926 1382 4
926 1383 4
926 1384 0
926 1387 5
926 1389 2
926 1390 3
926 1392 0
926 1393 3
926 1394 5
926 1396 5
926 1398 2
926 1399 3
926 1400 3
926 1401 3
926 1402 1
926 1403 2
926 1405 4
926 1406 1
926 1409 4
926 1410 3
926 1411 3
926 1412 3
926 1414 3
926 1415 3
926 1416 4
926 1417 2
926 1419 5
926 1420 5
926 1421 4
926 1422 3
926 1423 2
926 1425 4
926 1426 4
926 1428 1
926 1429 0
926 1431 3
926 1432 5
926 1435 1
926 1437 3
926 1439 4
926 1442 3
926 1445 3
926 1446 4
926 1447 5
926 1448 2
926 1449 4
926 1451 1
926 1452 1
926 1453 1
926 1454 0
926 1456 2
926 1457 5
926 1458 1
926 1459 4
926 1461 2
926 1462 0
926 1463 4
926 1464 4
926 1466 0
926 1467 0
926 1468 1
926 1470 4
926 1471 0
926 1472 0
926 1473 3
926 1474 3
926 1475 0
926 1476 2
926 1477 1
926 1479 4
926 1480 1
926 1482 3
926 1484 2
926 1485 4
926 1486 1
926 1487 2
926 1488 5
926 1489 2
926 1491 2
926 1492 3
926 1493 5
926 1494 2
926 1496 3
926 1497 0
926 1499 3
926 1500 3
926 1501 3
926 1502 4
926 1504 0
926 1505 2
926 1508 4
926 1510 0
926 1511 5
926 1512 1
926 1513 2
926 1514 4
926 1515 3
926 1517 0
926 1518 3
926 1519 0
926 1520 2
926 1521 0
926 1522 2
926 1526 2
926 1527 1
926 1528 2
926 1529 2
926 1531 2
926 1532 4
926 1533 4
926 1536 0
926 1537 0
926 1538 3
926 1540 0
926 1541 2
926 1542 1
926 1544 3
926 1545 0
926 1546 3
926 1549 4
926 1550 1
926 1551 5
926 1552 3
926 1554 5
926 1555 3
926 1556 3
926 1557 2
926 1558 0
926 1560 2
926 1562 1
926 1563 5
926 1566 0
926 1569 2
926 1571 5
926 1575 1
926 1576 5
926 1578 3
926 1579 3
926 1581 3
926 1584 3
926 1585 3
926 1587 0
926 1592 2
926 1593 3
926 1596 4
926 1597 3
926 1598 5
926 1599 3
926 1602 1
926 1603 5
926 1604 1
926 1605 4
926 1608 5
926 1611 5
926 1616 2
926 1617 2
926 1618 2
926 1619 1
926 1620 5
926 1621 2
926 1622 3
926 1623 3
926 1627 4
926 1628 0
926 1629 0
926 1630 3
926 1631 5
926 1632 4
926 1633 3
926 1635 0
926 1636 5
926 1638 3
926 1642 3
926 1643 3
926 1644 1
926 1645 4
926 1646 3
926 1647 2
926 1648 2
926 1649 3
926 1650 3
926 1651 3
926 1653 1
926 1654 4
926 1658 0
926 1659 3
926 1660 1
926 1661 0
926 1662 2
926 1663 0
926 1664 2
926 1665 1
926 1666 4
926 1669 3
926 1670 0
926 1671 3
926 1674 0
926 1675 2
926 1676 2
926 1679 3
926 1680 1
926 1683 2
926 1684 0
926 1685 1
926 1687 0
926 1688 4
926 1689 1
926 1690 1
926 1692 0
926 1693 3
926 1694 4
926 1695 4
926 1696 2
926 1697 3
926 1698 0
926 1699 1
926 1700 3
926 1701 1
926 1702 1
926 1705 0
926 1706 3
926 1708 2
926 1709 5
926 1712 1
926 1713 3
926 1714 3
926 1715 5
926 1716 2
926 1721 0
926 1722 5
926 1723 1
926 1724 2
926 1725 1
926 1726 0
926 1728 2
926 1729 4
926 1730 0
926 1732 0
926 1734 3
926 1735 5
926 1737 1
926 1738 1
926 1739 2
926 1740 2
926 1741 0
926 1742 5
926 1744 2
926 1747 5
926 1749 3
926 1750 4
926 1751 4
926 1753 0
926 1754 5
926 1755 5
926 1756 3
926 1757 2
926 1761 4
926 1764 3
926 1766 1
926 1767 3
926 1768 2
926 1771 5
926 1772 0
926 1773 2
926 1775 4
926 1776 4
926 1780 1
926 1784 4
926 1785 4
926 1787 0
926 1788 0
926 1789 5
926 1791 5
926 1794 5
926 1795 1
926 1796 1
926 1800 3
926 1804 1
926 1805 4
926 1806 3
926 1807 0
926 1808 3
926 1809 3
926 1811 2
926 1815 5
926 1818 5
926 1820 2
926 1822 2
926 1823 1
926 1824 0
926 1825 3
926 1827 4
926 1828 2
926 1829 2
926 1832 3
926 1833 0
926 1834 5
926 1836 1
926 1837 3
926 1839 1
926 1840 1
926 1842 3
926 1843 3
926 1847 4
926 1849 5
926 1851 3
926 1852 4
926 1853 4
926 1854 0
926 1855 0
926 1857 0
926 1860 5
926 1861 1
926 1863 3
926 1864 4
926 1867 2
926 1868 1
926 1870 2
926 1871 5
926 1872 3
926 1874 4
926 1875 3
926 1877 3
926 1879 2
926 1880 0
926 1881 4
926 1883 3
926 1884 5
926 1885 3
926 1886 2
926 1887 3
926 1889 3
926 1891 5
926 1894 2
926 1897 0
926 1899 4
926 1901 0
926 1902 2
926 1903 5
926 1904 1
926 1906 2
926 1909 5
926 1912 1
926 1914 4
926 1915 5
926 1916 0
926 1918 4
926 1919 1
926 1921 5
926 1924 1
926 1925 3
926 1926 5
926 1927 0
926 1929 1
926 1931 2
926 1933 2
926 1934 3
926 1935 1
926 1938 5
926 1940 3
926 1941 0
926 1942 5
926 1944 2
926 1946 3
926 1948 1
926 1949 0
926 1951 2
926 1952 4
926 1953 4
926 1955 1
926 1956 2
926 1957 4
926 1960 1
926 1961 5
926 1962 3
926 1963 4
926 1965 0
926 1969 1
926 1970 0
926 1975 3
926 1976 1
926 1978 4
926 1980 0
926 1981 2
926 1982 2
926 1983 2
926 1984 1
926 1985 4
926 1986 3
926 1988 0
926 1989 3
926 1991 4
926 1992 4
926 1993 0
926 1994 2
926 1995 4
926 1996 4
926 1999 2
926 2000 2
926 2002 3
926 2003 2
926 2004 5
926 2006 2
926 2007 3
926 2010 4
926 2011 5
926 2013 5
926 2015 4
926 2017 0
926 2018 5
926 2019 0
926 2021 2
926 2023 2
926 2024 2
926 2025 3
926 2026 2
926 2028 2
926 2029 0
926 2030 2
926 2032 4
926 2033 1
926 2036 0
926 2039 5
926 2040 3
926 2042 5
926 2044 1
926 2046 1
926 2048 5
926 2049 2
926 2050 0
926 2051 0
926 2052 2
926 2053 5
926 2055 1
926 2059 2
926 2061 2
926 2062 5
926 2063 0
926 2068 4
926 2069 1
926 2070 2
926 2072 5
926 2073 4
926 2074 5
926 2075 2
926 2078 4
926 2080 4
926 2083 0
926 2085 4
926 2087 5
926 2088 4
926 2089 4
926 2090 5
926 2092 2
926 2093 3
926 2094 1
926 2095 0
926 2097 3
926 2100 1
926 2101 4
926 2102 2
926 2103 5
926 2105 5
926 2106 5
926 2108 3
926 2110 4
926 2115 4
926 2116 2
926 2118 0
926 2119 0
926 2120 4
926 2121 2
926 2122 4
926 2123 3
926 2125 5
926 2130 0
926 2132 0
926 2134 1
926 2136 2
926 2143 5
926 2144 3
926 2146 4
926 2149 3
926 2151 0
926 2152 0
926 2155 3
926 2156 5
926 2157 4
926 2160 5
926 2161 0
926 2163 2
926 2165 5
926 2166 0
926 2167 5
926 2169 0
926 2171 3
926 2172 0
926 2173 1
926 2175 1
926 2180 1
926 2185 0
926 2187 0
926 2189 5
926 2190 4
926 2193 5
926 2194 0
926 2195 3
926 2197 4
926 2202 2
926 2203 1
926 2204 3
926 2205 5
926 2206 2
926 2207 0
926 2208 1
926 2209 3
926 2214 2
926 2215 0
926 2216 1
926 2217 0
926 2220 0
926 2222 1
926 2224 1
926 2226 3
926 2227 1
926 2228 1
926 2230 2
926 2231 5
926 2233 3
926 2236 1
926 2237 1
926 2238 2
926 2239 3
926 2243 4
926 2253 5
926 2255 4
926 2257 4
926 2259 0
926 2261 0
926 2263 1
926 2266 1
926 2268 0
926 2269 2
926 2270 4
926 2271 2
926 2273 0
926 2276 2
926 2285 4
926 2290 4
926 2291 1
926 2293 2
926 2295 2
926 2297 0
926 2298 0
926 2299 4
926 2304 5
926 2305 4
926 2306 3
926 2307 3
926 2309 1
926 2316 3
926 2319 4
926 2321 3
926 2323 2
926 2325 1
926 2326 4
926 2327 2
926 2329 2
926 2330 1
926 2332 1
926 2333 4
926 2334 2
926 2336 2
926 2340 0
926 2342 0
926 2346 3
926 2347 0
926 2348 2
926 2349 0
926 2350 1
926 2351 0
926 2352 3
926 2353 5
926 2359 1
926 2362 3
926 2364 4
926 2368 5
926 2371 2
926 2372 1
926 2374 0
926 2375 3
926 2378 1
926 2382 0
926 2384 2
926 2385 3
926 2387 5
926 2388 4
926 2390 5
926 2394 3
926 2395 4
926 2396 3
926 2398 2
926 2399 1
926 2402 5
926 2403 0
926 2404 2
926 2405 1
926 2411 2
926 2416 3
926 2417 2
926 2419 4
926 2422 2
926 2423 0
926 2426 3
926 2427 2
926 2431 1
926 2432 4
926 2433 2
926 2434 2
926 2435 5
926 2440 3
926 2441 2
926 2442 1
926 2443 3
926 2445 5
926 2446 2
926 2449 2
926 2452 3
926 2453 5
926 2457 3
926 2460 3
926 2461 3
926 2464 2
926 2468 4
926 2471 0
926 2472 1
926 2478 1
926 2482 4
926 2484 2
926 2489 1
926 2491 3
926 2493 3
926 2494 1
926 2496 2
926 2499 0
926 2500 2
926 2501 3
926 2502 2
926 2503 4
926 2504 2
926 2506 3
926 2510 3
926 2512 3
926 2513 1
926 2519 2
926 2520 3
926 2524 5
926 2525 5
926 2528 1
926 2530 0
926 2532 3
926 2535 2
926 2537 2
926 2538 0
926 2543 4
926 2545 0
926 2546 1
926 2548 3
926 2549 5
926 2555 4
926 2556 4
926 2558 1
926 2559 2
926 2560 0
926 2561 1
926 2564 4
926 2569 3
926 2573 5
926 2575 3
926 2576 3
926 2579 3
926 2581 3
926 2584 5
926 2585 0
926 2587 3
926 2588 5
926 2589 3
926 2592 5
926 2593 4
926 2596 0
926 2597 0
926 2598 5
926 2602 1
926 2603 0
926 2604 2
926 2607 1
926 2608 1
926 2615 0
926 2616 2
926 2620 4
926 2622 5
926 2623 1
926 2626 2
926 2627 5
926 2629 2
926 2631 5
926 2632 1
926 2633 2
926 2636 0
926 2638 1
926 2640 2
926 2642 5
926 2643 2
926 2645 1
926 2646 0
926 2648 4
926 2652 3
926 2656 5
926 2657 5
926 2661 5
926 2664 0
926 2665 2
926 2666 4
926 2669 3
926 2670 1
926 2671 3
926 2672 1
926 2673 3
926 2677 0
926 2680 4
926 2681 3
926 2682 5
926 2685 0
926 2688 1
926 2696 1
926 2700 5
926 2702 5
926 2703 5
926 2705 1
926 2707 2
926 2709 4
926 2710 5
926 2715 0
926 2717 3
926 2720 3
926 2722 5
926 2723 5
926 2724 3
926 2725 5
926 2728 5
926 2729 0
926 2734 2
926 2736 1
926 2737 4
926 2739 5
926 2746 3
926 2748 0
926 2749 5
926 2754 0
926 2755 5
926 2756 0
926 2758 0
926 2761 0
926 2762 4
926 2764 2
926 2769 1
926 2770 0
926 2776 1
926 2779 5
926 2781 3
926 2784 3
926 2785 4
926 2787 1
926 2789 0
926 2790 1
926 2791 4
926 2793 2
926 2795 3
926 2797 2
926 2800 0
926 2801 2
926 2802 1
926 2803 5
926 2805 1
926 2806 5
926 2810 1
926 2812 1
926 2813 4
926 2819 3
926 2820 4
926 2821 3
926 2822 1
926 2825 2
926 2827 0
926 2831 0
926 2832 5
926 2833 4
926 2842 1
926 2845 5
926 2846 4
926 2847 2
926 2848 4
926 2854 4
926 2855 4
926 2856 0
926 2860 1
926 2862 4
926 2864 5
926 2865 5
926 2874 2
926 2875 3
926 2876 1
926 2877 2
926 2878 0
926 2882 5
926 2883 0
926 2887 5
926 2888 1
926 2891 5
926 2894 1
926 2901 3
926 2904 0
926 2905 5
926 2906 1
926 2916 4
926 2923 5
926 2924 4
926 2926 1
926 2929 1
926 2934 0
926 2938 1
926 2939 4
926 2940 4
926 2941 5
926 2944 4
926 2946 3
926 2948 3
926 2949 4
926 2950 4
926 2951 2
926 2954 3
926 2955 4
926 2957 3
926 2958 3
926 2962 4
926 2963 1
926 2967 0
926 2970 1
926 2971 5
926 2974 2
926 2976 3
926 2977 0
926 2979 4
926 2980 4
926 2983 5
926 2984 3
926 2986 4
926 2987 5
926 2989 2
926 2991 4
926 2994 3
926 3001 1
926 3002 1
926 3004 0
926 3008 0
926 3009 5
926 3013 1
926 3017 5
926 3018 2
926 3024 4
926 3027 3
926 3030 2
926 3032 3
926 3034 4
926 3038 3
926 3039 4
926 3041 3
926 3053 5
926 3056 3
926 3061 1
926 3063 3
926 3065 1
926 3067 2
926 3072 1
926 3075 0
926 3076 3
926 3077 3
926 3078 4
926 3080 4
926 3083 2
926 3087 0
926 3090 2
926 3091 1
926 3094 3
926 3095 5
926 3097 2
926 3100 0
926 3102 4
926 3103 0
926 3104 2
926 3105 4
926 3108 4
926 3111 5
926 3112 2
926 3113 2
926 3114 1
926 3115 5
926 3121 0
926 3122 5
926 3123 2
926 3124 3
926 3131 3
926 3136 1
926 3138 5
926 3139 3
926 3140 1
926 3141 2
926 3142 0
926 3143 5
926 3144 0
926 3148 5
926 3149 5
926 3152 0
926 3155 1
926 3157 3
926 3160 4
926 3165 2
926 3167 5
926 3174 1
926 3175 4
926 3176 4
926 3180 4
926 3181 2
926 3191 5
926 3192 0
